session_code,participant_code,market_uuid,trader_uuid,gamified,treatment,trading_day,payoff,initial_cash,initial_shares,dividend_per_share,forecast,forecast_confidence,current_cash,num_shares,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,hedonic,price_notifications,repetition,n_buys,n_sells,net_position,n_limit_orders,n_cancels,directionality,churn,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,rad,ret_next,fundamental_gap,surge,crash,normalized_mispricing,bubble_period,bubble_start,shares,cash,wealth_day,rel_wealth,next_avg_price,forecast_err_price,forecast_err_fund,forecast_bias_fund,gini,feedback_flag,speculator_flag,fundamental_flag,other_flag,market_maker_flag,trader_type,gross,session_id,group_label
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,6,4941.0,2600.0,20.0,20.0,130.0,3.0,3802.2899999999936,41.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,21.0,0.0,21.0,55.0,46.0,1.0,0.0,31.0,129.90516129032255,49.905161290322575,49.905161290322575,129.97,129.9,129.99,129.88,80,129.9,129.92,129.92,0.0005388760585065544,0.6238145161290322,0.7797681451612902,-0.00038477818012960796,0.78078125,0,0,0.6238145161290319,0,0,21.0,4186.29,5698.29,218.28999999999996,129.945,0.0008593750000001066,0.90625,0.90625,0.0358695255474452,0.0,0.0,1.0,0.0,0.0,fundamental,21.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,7,4941.0,2600.0,20.0,4.0,,,5532.069999999992,14.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,0.0,7.0,-7.0,34.0,30.0,1.0,0.0,26.0,129.945,57.94500000000001,57.94500000000001,129.92,129.98,129.98,129.92,72,129.97,129.9,129.92,-0.00038470416249913875,0.8047916666666668,0.9053906250000001,0.0,0.9049999999999998,0,0,0.8047916666666666,0,0,14.0,5152.07,6048.07,628.0700000000006,129.8922580645161,,,,0.0523111931119311,0.0,0.0,1.0,0.0,0.0,fundamental,7.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,8,4941.0,2600.0,20.0,20.0,,,7406.549999999992,0.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,0.0,14.0,-14.0,1.0,0.0,1.0,0.0,31.0,129.8922580645161,65.89225806451613,65.89225806451613,129.92,129.87,129.93,129.82,64,129.92,129.97,129.89,0.0,1.0295665322580645,1.0295665322580645,-0.0002309379941749512,1.0299999999999998,0,0,1.0295665322580643,0,0,0.0,6970.549999999999,6970.549999999999,1370.5499999999993,129.7732142857143,,,,0.08192390873015873,0.0,0.0,1.0,0.0,0.0,fundamental,14.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,9,4941.0,2600.0,20.0,0.0,130.0,3.0,3123.7399999999893,33.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,33.0,0.0,33.0,28.0,24.0,1.0,0.0,56.0,129.7732142857143,73.77321428571429,73.77321428571429,129.89,129.89,129.93,129.55,56,129.92,129.92,130.0,-0.000230911330049266,1.3173788265306123,1.1527064732142858,0.000846512036389413,1.1545312499999998,0,0,1.3173788265306123,0,0,33.0,2687.739999999998,4271.739999999998,-1208.260000000002,129.9961403508772,6.030701754378143e-05,1.28125,1.28125,0.05200121654501223,0.0,0.0,1.0,0.0,0.0,fundamental,33.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,10,4941.0,2600.0,20.0,8.0,,,2347.3099999999904,57.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,24.0,18.0,6.0,31.0,18.0,0.14285714285714285,0.8571428571428572,57.0,129.9961403508772,81.99614035087718,81.99614035087718,130.0,129.88,130.67,129.79,48,129.89,129.92,129.99,0.0008468704288244755,1.708252923976608,1.281189692982456,-7.692603565434553e-05,1.28125,0,0,1.7082529239766082,0,0,39.0,2223.3099999999995,3783.3099999999995,-1696.6900000000005,129.9918181818182,,,,0.09710218978102189,0.0,0.0,1.0,0.0,0.0,fundamental,42.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,11,4941.0,2600.0,20.0,8.0,,,6573.049999999985,20.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,0.0,29.0,-29.0,37.0,5.0,1.0,0.0,33.0,129.9918181818182,89.99181818181819,89.99181818181819,129.99,130.0,130.01,129.98,40,130.0,129.89,129.98,-7.692307692297451e-05,2.249795454545455,1.4061221590909092,-7.693195372482364e-05,1.4060937500000001,0,0,2.249795454545455,0,0,10.0,6073.049999999997,6393.049999999997,913.0499999999975,129.98555555555555,,,,0.06769211273317106,0.0,0.0,1.0,0.0,0.0,fundamental,29.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,12,4941.0,2600.0,20.0,8.0,130.0,3.0,7512.979999999983,4.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,0.0,6.0,-6.0,7.0,7.0,1.0,0.0,9.0,129.98555555555555,97.98555555555555,97.98555555555555,129.98,129.99,129.99,129.98,32,129.99,130.0,129.98,-7.692899453815016e-05,3.062048611111111,1.5310243055555555,0.0,1.5309374999999998,0,0,3.062048611111111,0,0,4.0,6884.979999999998,6980.979999999998,1500.9799999999977,129.98,0.00031250000000015987,1.65625,1.65625,0.0988951743714517,0.0,0.0,1.0,0.0,0.0,fundamental,6.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,13,4941.0,2600.0,20.0,8.0,,,8064.899999999981,0.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,0.0,4.0,-4.0,3.0,3.0,1.0,0.0,6.0,129.98,105.97999999999998,105.97999999999998,129.98,129.98,129.98,129.98,24,129.98,129.99,130.01,0.0,4.415833333333333,1.6559374999999996,0.00023077810787430764,1.6559374999999998,0,0,4.415833333333333,0,0,0.0,7404.9,7404.9,1924.8999999999996,130.1873033707865,,,,0.12253223844282236,0.0,0.0,1.0,0.0,0.0,fundamental,4.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,14,4941.0,2600.0,20.0,8.0,,,3520.8699999999862,35.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,51.0,16.0,35.0,25.0,5.0,0.5223880597014925,0.4776119402985075,89.0,130.1873033707865,114.18730337078652,114.18730337078652,130.01,129.99,130.91,129.99,16,129.98,129.98,130.0,0.00023080473919057098,7.136706460674158,1.7841766151685394,-7.692011849513847e-05,1.7814062499999999,0,0,7.136706460674157,1,1,35.0,3140.869999999999,3420.869999999999,-2059.130000000001,130.00645161290322,,,,0.10658272506082729,0.0,0.0,1.0,0.0,0.0,fundamental,67.0,20260520_PM,20260520_PM/ng1
qxgij9sh,6xvvhy1g,1929c09c-602b-4617-8659-48b1a29c8097,805afd8a-f298-447c-b524-fcfacc9b528f,0,ng,15,4941.0,2600.0,20.0,4.0,,,4450.919999999987,60.0,4691.0,0.75,1,-0.65,2,0,22,0,1,1,0,0,1,1.0,6.0,-5.0,32.0,1.0,0.7142857142857143,0.2857142857142857,31.0,130.00645161290322,122.00645161290322,122.00645161290322,130.0,130.01,130.02,129.99,8,130.01,129.98,,-7.691716021840378e-05,15.250806451612902,1.9063508064516128,,1.90625,0,0,15.250806451612902,1,0,30.0,3910.9199999999983,3910.9199999999983,-1509.0800000000017,,,,,0.12596104961049612,0.0,0.0,1.0,0.0,0.0,fundamental,7.0,20260520_PM,20260520_PM/ng1
