trading_session_uuid,trader_uuid,trader_type,event_name,element_type,element_id,element_label,client_ts,server_received_ts,payload_json,created_ts
569e552c-bdc3-4225-9eac-8a5a85e95d21,6d5d9acb-8d79-4edf-a68c-cfb2dc35b92a,HUMAN,shown,badge_gif,bronze,Bronze,2026-09-10T23:31:57.349Z,2026-09-10T23:31:57.463437+00:00,"{""client_ts"": ""2026-09-10T23:31:57.349Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_gif"", ""event_name"": ""shown"", ""gif"": ""/static/trader_bridge_app/vue/assets/bronze.gif"", ""trader_id"": ""6d5d9acb-8d79-4edf-a68c-cfb2dc35b92a""}",1789083117.470293
569e552c-bdc3-4225-9eac-8a5a85e95d21,2b88ec82-bcbd-4576-b378-a1ecf086f829,HUMAN,shown,trend_alert,up-streak,up-streak,2026-09-10T23:32:22.381Z,2026-09-10T23:32:22.445152+00:00,"{""client_ts"": ""2026-09-10T23:32:22.381Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""2b88ec82-bcbd-4576-b378-a1ecf086f829""}",1789083142.451348
569e552c-bdc3-4225-9eac-8a5a85e95d21,0ede43b0-2226-437e-a4d6-d3fac6ea7df8,HUMAN,shown,trend_alert,up-streak,up-streak,2026-09-10T23:32:22.398Z,2026-09-10T23:32:22.454437+00:00,"{""client_ts"": ""2026-09-10T23:32:22.398Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""0ede43b0-2226-437e-a4d6-d3fac6ea7df8""}",1789083142.459857
569e552c-bdc3-4225-9eac-8a5a85e95d21,fec04cce-92fe-4669-b66c-470e2aca1e3d,HUMAN,shown,trend_alert,up-streak,up-streak,2026-09-10T23:32:22.399Z,2026-09-10T23:32:22.463822+00:00,"{""client_ts"": ""2026-09-10T23:32:22.399Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""fec04cce-92fe-4669-b66c-470e2aca1e3d""}",1789083142.469486
569e552c-bdc3-4225-9eac-8a5a85e95d21,dc44fbde-2ba0-4a45-8f54-1f35cac3dc6a,HUMAN,shown,trend_alert,up-streak,up-streak,2026-09-10T23:32:22.373Z,2026-09-10T23:32:22.474154+00:00,"{""client_ts"": ""2026-09-10T23:32:22.373Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""dc44fbde-2ba0-4a45-8f54-1f35cac3dc6a""}",1789083142.479775
569e552c-bdc3-4225-9eac-8a5a85e95d21,6d5d9acb-8d79-4edf-a68c-cfb2dc35b92a,HUMAN,shown,trend_alert,up-streak,up-streak,2026-09-10T23:32:22.402Z,2026-09-10T23:32:22.483926+00:00,"{""client_ts"": ""2026-09-10T23:32:22.402Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""6d5d9acb-8d79-4edf-a68c-cfb2dc35b92a""}",1789083142.48952
569e552c-bdc3-4225-9eac-8a5a85e95d21,2184bbcc-e8b9-4c8e-9d7b-c8bdee118476,HUMAN,shown,trend_alert,up-streak,up-streak,2026-09-10T23:32:22.384Z,2026-09-10T23:32:22.492469+00:00,"{""client_ts"": ""2026-09-10T23:32:22.384Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""2184bbcc-e8b9-4c8e-9d7b-c8bdee118476""}",1789083142.498697
569e552c-bdc3-4225-9eac-8a5a85e95d21,2b88ec82-bcbd-4576-b378-a1ecf086f829,HUMAN,shown,badge_unlock,silver,Silver,2026-09-10T23:33:09.955Z,2026-09-10T23:33:10.057662+00:00,"{""client_ts"": ""2026-09-10T23:33:09.955Z"", ""element_id"": ""silver"", ""element_label"": ""Silver"", ""element_type"": ""badge_unlock"", ""event_name"": ""shown"", ""total_trades_threshold"": 15, ""trader_id"": ""2b88ec82-bcbd-4576-b378-a1ecf086f829""}",1789083190.064462
569e552c-bdc3-4225-9eac-8a5a85e95d21,2b88ec82-bcbd-4576-b378-a1ecf086f829,HUMAN,shown,badge_modal,silver,Silver,2026-09-10T23:33:09.956Z,2026-09-10T23:33:10.079958+00:00,"{""client_ts"": ""2026-09-10T23:33:09.956Z"", ""element_id"": ""silver"", ""element_label"": ""Silver"", ""element_type"": ""badge_modal"", ""event_name"": ""shown"", ""message"": ""You belong on the trading floor!"", ""total_trades"": 15, ""trader_id"": ""2b88ec82-bcbd-4576-b378-a1ecf086f829""}",1789083190.087074
569e552c-bdc3-4225-9eac-8a5a85e95d21,2b88ec82-bcbd-4576-b378-a1ecf086f829,HUMAN,shown,badge_gif,silver,Silver,2026-09-10T23:33:09.956Z,2026-09-10T23:33:10.102956+00:00,"{""client_ts"": ""2026-09-10T23:33:09.956Z"", ""element_id"": ""silver"", ""element_label"": ""Silver"", ""element_type"": ""badge_gif"", ""event_name"": ""shown"", ""gif"": ""/static/trader_bridge_app/vue/assets/silver.gif"", ""trader_id"": ""2b88ec82-bcbd-4576-b378-a1ecf086f829""}",1789083190.109496
