session_code,participant_code,market_uuid,trader_uuid,gamified,treatment,trading_day,payoff,initial_cash,initial_shares,dividend_per_share,forecast,forecast_confidence,current_cash,num_shares,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,hedonic,price_notifications,repetition,n_buys,n_sells,net_position,n_limit_orders,n_cancels,directionality,churn,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,rad,ret_next,fundamental_gap,surge,crash,normalized_mispricing,bubble_period,bubble_start,shares,cash,wealth_day,rel_wealth,next_avg_price,forecast_err_price,forecast_err_fund,forecast_bias_fund,gini,feedback_flag,speculator_flag,fundamental_flag,other_flag,market_maker_flag,trader_type,gross,session_id,group_label,above_median_literacy
qxgij9sh,tzbpp88u,562efb1b-a346-43e9-8059-5c07029ce57e,51571e52-e5e1-4e31-b9d8-616043a0be9a,1,ghp,10,5765.0,3800.0,10.0,8.0,,,3487.290000000002,39.0,5545.0,0.8333333333333334,5.0,-0.3333333333333333,3,0,23.0,0.0,0.0,1,1,1,1,9.0,1.0,8.0,21.0,17.0,0.8,0.1999999999999999,13.0,67.28,19.28,19.28,65.32,67.15,67.82,65.32,48,67.15,62.93,65.4,-0.0272524199553241,0.4016666666666666,0.30125,0.0012239903608888,0.2706249999999999,0,0,0.4016666666666666,0,0,34.0,3571.2900000000004,4931.290000000001,-548.7099999999991,65.5325,,,,0.0688193430656934,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,market_maker,10.0,20260520_PM,20260520_PM/ghp2,1
qxgij9sh,tzbpp88u,562efb1b-a346-43e9-8059-5c07029ce57e,51571e52-e5e1-4e31-b9d8-616043a0be9a,1,ghp,11,5765.0,3800.0,10.0,8.0,,,4191.740000000002,29.0,5545.0,0.8333333333333334,5.0,-0.3333333333333333,3,0,23.0,0.0,0.0,1,1,1,1,0.0,6.0,-6.0,14.0,8.0,1.0,0.0,8.0,65.5325,25.5325,25.5325,65.4,65.36,66.38,65.36,40,65.32,67.15,65.31,0.0012247397428049,0.6383125000000001,0.3989453125,-0.0013770945485873,0.3968750000000001,0,0,0.6383125,0,0,28.0,4187.74,5083.74,-396.2600000000002,65.455,,,,0.0636597729115977,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,market_maker,6.0,20260520_PM,20260520_PM/ghp2,1
qxgij9sh,tzbpp88u,562efb1b-a346-43e9-8059-5c07029ce57e,51571e52-e5e1-4e31-b9d8-616043a0be9a,1,ghp,12,5765.0,3800.0,10.0,8.0,64.0,3.0,4489.290000000001,29.0,5545.0,0.8333333333333334,5.0,-0.3333333333333333,3,0,23.0,0.0,0.0,1,1,1,1,2.0,3.0,-1.0,9.0,4.0,0.2,0.8,16.0,65.455,33.455,33.455,65.31,65.44,66.38,65.21,32,65.4,65.32,63.35,-0.0013761467889908,1.04546875,0.522734375,-0.0304702571474173,0.52046875,0,0,1.04546875,0,0,27.0,4469.289999999999,5117.289999999999,-362.71000000000095,64.6432,0.0100499999999998,0.625,0.625,0.0649109894566098,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,market_maker,5.0,20260520_PM,20260520_PM/ghp2,1
qxgij9sh,tzbpp88u,562efb1b-a346-43e9-8059-5c07029ce57e,51571e52-e5e1-4e31-b9d8-616043a0be9a,1,ghp,13,5765.0,3800.0,10.0,8.0,,,4655.929999999999,29.0,5545.0,0.8333333333333334,5.0,-0.3333333333333333,3,0,23.0,0.0,0.0,1,1,1,1,7.0,6.0,1.0,31.0,21.0,0.0769230769230769,0.9230769230769232,25.0,64.6432,40.6432,40.6432,63.35,65.31,66.0,63.35,24,65.31,65.4,64.22,-0.030010718113612,1.693466666666667,0.63505,0.0136397818942199,0.61484375,0,0,1.6934666666666665,0,0,28.0,4627.93,5075.93,-404.0699999999997,64.48882352941176,,,,0.0788348540145985,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,market_maker,13.0,20260520_PM,20260520_PM/ghp2,1
qxgij9sh,tzbpp88u,562efb1b-a346-43e9-8059-5c07029ce57e,51571e52-e5e1-4e31-b9d8-616043a0be9a,1,ghp,14,5765.0,3800.0,10.0,8.0,,,5208.45,24.0,5545.0,0.8333333333333334,5.0,-0.3333333333333333,3,0,23.0,0.0,0.0,1,1,1,1,2.0,7.0,-5.0,10.0,5.0,0.5555555555555556,0.4444444444444444,17.0,64.48882352941176,48.48882352941176,48.48882352941176,64.22,64.79,65.26,63.24,16,63.35,65.31,62.59,0.013733228097869,3.030551470588235,0.7576378676470588,-0.0257091677247585,0.7534375,0,0,3.030551470588235,0,0,23.0,5132.45,5316.45,-163.55000000000018,63.51947368421053,,,,0.0759904703974046,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,market_maker,9.0,20260520_PM,20260520_PM/ghp2,1
qxgij9sh,tzbpp88u,562efb1b-a346-43e9-8059-5c07029ce57e,51571e52-e5e1-4e31-b9d8-616043a0be9a,1,ghp,15,5765.0,3800.0,10.0,4.0,,,5456.97,22.0,5545.0,0.8333333333333334,5.0,-0.3333333333333333,3,0,23.0,0.0,0.0,1,1,1,1,4.0,5.0,-1.0,5.0,1.0,0.1111111111111111,0.8888888888888888,19.0,63.51947368421053,55.51947368421053,55.51947368421053,62.59,63.21,66.26,62.54,8,64.22,63.35,,-0.025381501090003,6.939934210526316,0.8674917763157896,,0.85296875,0,0,6.939934210526316,1,1,22.0,5276.97,5276.97,-143.02999999999977,,,,,0.0897794177941778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,market_maker,9.0,20260520_PM,20260520_PM/ghp2,1
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,1,5642.0,2600.0,20.0,8.0,,,2586.0,21.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,2.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.6666666666666667,8.0,9.5,-110.5,110.5,7.0,10.0,12.0,6.0,120,,,61.0,,0.9208333333333332,1.7265625,2.164963715117998,-1.765625,0,0,-0.9208333333333332,0,0,21.0,2754.0,5106.0,106.0,61.0,,,,0.0156,1.0,0.0,0.0,0.0,1.0,market_maker,3.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,2,5642.0,2600.0,20.0,8.0,,,2893.0,21.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,0.0,2.0,-2.0,5.0,0.0,1.0,0.0,5.0,61.0,-51.0,51.0,61.0,55.0,75.0,50.0,112,7.0,,60.0,7.7142857142857135,0.4553571428571428,0.796875,-0.0165293019512109,-0.796875,1,0,-0.4553571428571428,0,0,19.0,3045.0,5021.0,21.0,64.5909090909091,,,,0.0140444444444444,1.0,0.0,0.0,0.0,1.0,market_maker,2.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,3,5642.0,2600.0,20.0,20.0,0.0,0.0,3259.5,26.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,2.0,5.0,-3.0,22.0,2.0,0.4285714285714285,0.5714285714285714,11.0,64.5909090909091,-39.40909090909091,39.40909090909091,60.0,65.0,69.0,59.0,104,61.0,7.0,61.0,-0.0163934426229508,0.3789335664335664,0.6157670454545454,0.0165293019512109,-0.6875,0,0,-0.3789335664335664,0,0,16.0,3563.5,5099.5,-80.5,60.15538461538461,0.9399278846153846,1.5,-1.5,0.0157175032175032,1.0,0.0,0.0,0.0,1.0,market_maker,7.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,4,5642.0,2600.0,20.0,20.0,,,4323.14,14.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,1.0,10.0,-9.0,29.0,0.0,0.8181818181818182,0.1818181818181817,13.0,60.15538461538461,-35.84461538461539,35.84461538461539,61.0,59.69,61.0,59.25,96,60.0,61.0,58.79,0.0166666666666666,0.3733814102564103,0.5600721153846154,-0.0369020917591473,-0.546875,0,0,-0.3733814102564103,0,0,7.0,4247.139999999999,4863.139999999999,-496.8600000000006,59.237647058823526,,,,0.0270761815920398,1.0,0.0,0.0,0.0,1.0,market_maker,11.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,5,5642.0,2600.0,20.0,4.0,,,4902.52,4.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,2.0,7.0,-5.0,32.0,1.0,0.5555555555555556,0.4444444444444444,17.0,59.237647058823526,-28.76235294117647,28.76235294117647,58.79,58.63,59.63,58.63,88,61.0,60.0,64.88,-0.0362295081967213,0.3268449197860962,0.4494117647058823,0.0985676373929935,-0.45640625,0,0,-0.3268449197860963,0,0,2.0,4554.5199999999995,4714.5199999999995,-585.4800000000005,60.645384615384614,,,,0.0319516771488469,1.0,0.0,0.0,0.0,1.0,market_maker,9.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,6,5642.0,2600.0,20.0,20.0,65.0,4.0,5540.810000000001,0.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,0.0,10.0,-10.0,18.0,0.0,1.0,0.0,26.0,60.645384615384614,-19.354615384615386,19.354615384615386,64.88,58.79,64.88,58.51,80,58.79,61.0,65.94,0.1035890457560808,0.2419326923076923,0.3024158653846154,0.0162058278364272,-0.23625,0,0,-0.2419326923076923,0,0,-8.0,5016.8099999999995,4440.8099999999995,-1039.1900000000005,66.001,0.015640625,0.109375,-0.109375,0.0553251216545012,1.0,0.0,0.0,0.0,1.0,market_maker,10.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,7,5642.0,2600.0,20.0,4.0,,,5410.810000000001,4.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,2.0,0.0,2.0,6.0,0.0,1.0,0.0,10.0,66.001,-5.999000000000001,5.999000000000001,65.94,63.88,67.91,63.88,72,64.88,58.79,62.93,0.0163378545006165,0.0833194444444444,0.093734375,-0.0467222401047422,-0.0946875,0,0,-0.0833194444444443,0,0,-6.0,4862.8099999999995,4478.8099999999995,-941.1900000000004,66.4,,,,0.0500815908159081,1.0,0.0,0.0,0.0,1.0,market_maker,2.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,8,5642.0,2600.0,20.0,20.0,,,5236.010000000002,7.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,4.0,1.0,3.0,4.0,0.0,0.6,0.4,18.0,66.4,2.3999999999999977,2.5388888888888865,62.93,67.35,67.82,62.93,64,65.94,64.88,67.15,-0.0456475583864118,0.0396701388888888,0.0396701388888888,0.0649059254304038,-0.01671875,0,0,0.0375,0,0,-3.0,4612.01,4444.01,-1155.9899999999998,66.89136363636364,,,,0.0585506944444444,1.0,0.0,0.0,0.0,1.0,market_maker,5.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,9,5642.0,2600.0,20.0,0.0,75.0,4.0,5509.100000000002,6.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,0.0,2.0,-2.0,10.0,0.0,1.0,0.0,22.0,66.89136363636364,10.891363636363634,10.891363636363634,67.15,62.82,67.27,62.82,56,62.93,65.94,65.32,0.0670586365803274,0.1944886363636363,0.1701775568181817,-0.0276306548669822,0.1742187500000001,0,0,0.1944886363636363,0,0,-5.0,4745.1,4505.1,-974.8999999999996,67.28,0.1206249999999999,0.421875,0.421875,0.0633377939983779,1.0,0.0,0.0,0.0,1.0,market_maker,2.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,10,5642.0,2600.0,20.0,8.0,,,5509.100000000002,6.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,0.0,0.0,0.0,15.0,0.0,,,13.0,67.28,19.28,19.28,65.32,67.15,67.82,65.32,48,67.15,62.93,65.4,-0.0272524199553241,0.4016666666666666,0.30125,0.0012239903608888,0.2706249999999999,0,0,0.4016666666666666,0,0,-5.0,4705.1,4505.1,-974.8999999999996,65.5325,,,,0.0688193430656934,1.0,0.0,0.0,0.0,1.0,market_maker,0.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,11,5642.0,2600.0,20.0,8.0,,,5557.100000000002,6.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,0.0,0.0,0.0,11.0,0.0,,,8.0,65.5325,25.5325,25.5325,65.4,65.36,66.38,65.36,40,65.32,67.15,65.31,0.0012247397428049,0.6383125000000001,0.3989453125,-0.0013770945485873,0.3968750000000001,0,0,0.6383125,0,0,-5.0,4665.1,4505.1,-974.8999999999996,65.455,,,,0.0636597729115977,1.0,0.0,0.0,0.0,1.0,market_maker,0.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,12,5642.0,2600.0,20.0,8.0,75.0,3.0,5539.860000000002,8.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,1.0,0.0,1.0,8.0,0.0,1.0,0.0,16.0,65.455,33.455,33.455,65.31,65.44,66.38,65.21,32,65.4,65.32,63.35,-0.0013761467889908,1.04546875,0.522734375,-0.0304702571474173,0.52046875,0,0,1.04546875,0,0,-4.0,4567.860000000001,4471.860000000001,-1008.1399999999994,64.6432,0.1618250000000001,0.796875,0.796875,0.0649109894566098,1.0,0.0,0.0,0.0,1.0,market_maker,1.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,13,5642.0,2600.0,20.0,8.0,,,5349.7800000000025,15.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,5.0,1.0,4.0,13.0,0.0,0.6666666666666666,0.3333333333333333,25.0,64.6432,40.6432,40.6432,63.35,65.31,66.0,63.35,24,65.31,65.4,64.22,-0.030010718113612,1.693466666666667,0.63505,0.0136397818942199,0.61484375,0,0,1.6934666666666665,0,0,0.0,4313.780000000001,4313.780000000001,-1166.2199999999991,64.48882352941176,,,,0.0788348540145985,1.0,0.0,0.0,0.0,1.0,market_maker,6.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,14,5642.0,2600.0,20.0,8.0,,,5343.2800000000025,20.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,2.0,0.0,2.0,15.0,0.0,1.0,0.0,17.0,64.48882352941176,48.48882352941176,48.48882352941176,64.22,64.79,65.26,63.24,16,63.35,65.31,62.59,0.013733228097869,3.030551470588235,0.7576378676470588,-0.0257091677247585,0.7534375,0,0,3.030551470588235,0,0,2.0,4203.280000000001,4219.280000000001,-1260.7199999999991,63.51947368421053,,,,0.0759904703974046,1.0,0.0,0.0,0.0,1.0,market_maker,2.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,gr27p5tr,562efb1b-a346-43e9-8059-5c07029ce57e,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,1,ghp,15,5642.0,2600.0,20.0,4.0,,,5443.930000000002,22.0,5532.0,0.5833333333333334,7.0,0.1166666666666665,3,0,19.0,1.0,1.0,1,1,1,1,6.0,5.0,1.0,15.0,0.0,0.0909090909090909,0.9090909090909092,19.0,63.51947368421053,55.51947368421053,55.51947368421053,62.59,63.21,66.26,62.54,8,64.22,63.35,,-0.025381501090003,6.939934210526316,0.8674917763157896,,0.85296875,0,0,6.939934210526316,1,1,3.0,4155.93,4155.93,-1264.0699999999997,,,,,0.0897794177941778,1.0,0.0,0.0,0.0,1.0,market_maker,11.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,stzawa55,562efb1b-a346-43e9-8059-5c07029ce57e,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,1,ghp,1,6667.0,3800.0,10.0,8.0,,,3777.0,12.0,6477.0,0.75,4.0,-0.35,3,0,24.0,0.0,0.0,1,1,1,1,2.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,9.5,-110.5,110.5,7.0,10.0,12.0,6.0,120,,,61.0,,0.9208333333333332,1.7265625,2.164963715117998,-1.765625,0,0,-0.9208333333333332,0,0,12.0,3873.0,5217.0,217.0,61.0,,,,0.0156,0.0,0.0,1.0,0.0,1.0,market_maker,2.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,stzawa55,562efb1b-a346-43e9-8059-5c07029ce57e,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,1,ghp,2,6667.0,3800.0,10.0,8.0,,,3873.0,13.0,6477.0,0.75,4.0,-0.35,3,0,24.0,0.0,0.0,1,1,1,1,0.0,0.0,0.0,2.0,2.0,,,5.0,61.0,-51.0,51.0,61.0,55.0,75.0,50.0,112,7.0,,60.0,7.7142857142857135,0.4553571428571428,0.796875,-0.0165293019512109,-0.796875,1,0,-0.4553571428571428,0,0,12.0,3969.0,5217.0,217.0,64.5909090909091,,,,0.0140444444444444,0.0,0.0,1.0,0.0,1.0,market_maker,0.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,stzawa55,562efb1b-a346-43e9-8059-5c07029ce57e,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,1,ghp,3,6667.0,3800.0,10.0,20.0,100.0,3.0,3850.5,15.0,6477.0,0.75,4.0,-0.35,3,0,24.0,0.0,0.0,1,1,1,1,3.0,1.0,2.0,2.0,1.0,0.5,0.5,11.0,64.5909090909091,-39.40909090909091,39.40909090909091,60.0,65.0,69.0,59.0,104,61.0,7.0,61.0,-0.0163934426229508,0.3789335664335664,0.6157670454545454,0.0165293019512109,-0.6875,0,0,-0.3789335664335664,0,0,14.0,4122.5,5466.5,286.5,60.15538461538461,0.6225721153846154,0.0625,0.0625,0.0157175032175032,0.0,0.0,1.0,0.0,1.0,market_maker,4.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,stzawa55,562efb1b-a346-43e9-8059-5c07029ce57e,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,1,ghp,4,6667.0,3800.0,10.0,20.0,,,3969.62,18.0,6477.0,0.75,4.0,-0.35,3,0,24.0,0.0,0.0,1,1,1,1,3.0,0.0,3.0,2.0,0.0,1.0,0.0,13.0,60.15538461538461,-35.84461538461539,35.84461538461539,61.0,59.69,61.0,59.25,96,60.0,61.0,58.79,0.0166666666666666,0.3733814102564103,0.5600721153846154,-0.0369020917591473,-0.546875,0,0,-0.3733814102564103,0,0,17.0,4281.62,5777.62,417.6199999999999,59.237647058823526,,,,0.0270761815920398,0.0,0.0,1.0,0.0,1.0,market_maker,3.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,stzawa55,562efb1b-a346-43e9-8059-5c07029ce57e,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,1,ghp,5,6667.0,3800.0,10.0,4.0,,,4388.41,16.0,6477.0,0.75,4.0,-0.35,3,0,24.0,0.0,0.0,1,1,1,1,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,17.0,59.237647058823526,-28.76235294117647,28.76235294117647,58.79,58.63,59.63,58.63,88,61.0,60.0,64.88,-0.0362295081967213,0.3268449197860962,0.4494117647058823,0.0985676373929935,-0.45640625,0,0,-0.3268449197860963,0,0,16.0,4404.41,5684.41,384.40999999999985,60.645384615384614,,,,0.0319516771488469,0.0,0.0,1.0,0.0,1.0,market_maker,1.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,stzawa55,562efb1b-a346-43e9-8059-5c07029ce57e,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,1,ghp,6,6667.0,3800.0,10.0,20.0,60.0,3.0,4452.41,18.0,6477.0,0.75,4.0,-0.35,3,0,24.0,0.0,0.0,1,1,1,1,0.0,0.0,0.0,3.0,1.0,,,26.0,60.645384615384614,-19.354615384615386,19.354615384615386,64.88,58.79,64.88,58.51,80,58.79,61.0,65.94,0.1035890457560808,0.2419326923076923,0.3024158653846154,0.0162058278364272,-0.23625,0,0,-0.2419326923076923,0,0,16.0,4724.41,5876.41,396.40999999999985,66.001,0.093765625,0.1875,-0.1875,0.0553251216545012,0.0,0.0,1.0,0.0,1.0,market_maker,0.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,stzawa55,562efb1b-a346-43e9-8059-5c07029ce57e,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,1,ghp,7,6667.0,3800.0,10.0,4.0,,,4812.41,21.0,6477.0,0.75,4.0,-0.35,3,0,24.0,0.0,0.0,1,1,1,1,0.0,0.0,0.0,10.0,4.0,,,10.0,66.001,-5.999000000000001,5.999000000000001,65.94,63.88,67.91,63.88,72,64.88,58.79,62.93,0.0163378545006165,0.0833194444444444,0.093734375,-0.0467222401047422,-0.0946875,0,0,-0.0833194444444443,0,0,16.0,4788.41,5812.41,392.40999999999985,66.4,,,,0.0500815908159081,0.0,0.0,1.0,0.0,1.0,market_maker,0.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,stzawa55,562efb1b-a346-43e9-8059-5c07029ce57e,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,1,ghp,8,6667.0,3800.0,10.0,20.0,,,4495.620000000001,29.0,6477.0,0.75,4.0,-0.35,3,0,24.0,0.0,0.0,1,1,1,1,7.0,1.0,6.0,9.0,1.0,0.75,0.25,18.0,66.4,2.3999999999999977,2.5388888888888865,62.93,67.35,67.82,62.93,64,65.94,64.88,67.15,-0.0456475583864118,0.0396701388888888,0.0396701388888888,0.0649059254304038,-0.01671875,0,0,0.0375,0,0,22.0,4827.62,6059.62,459.6199999999999,66.89136363636364,,,,0.0585506944444444,0.0,0.0,1.0,0.0,1.0,market_maker,8.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,stzawa55,562efb1b-a346-43e9-8059-5c07029ce57e,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,1,ghp,9,6667.0,3800.0,10.0,0.0,66.0,3.0,5079.580000000001,27.0,6477.0,0.75,4.0,-0.35,3,0,24.0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,14.0,9.0,0.0,1.0,22.0,66.89136363636364,10.891363636363634,10.891363636363634,67.15,62.82,67.27,62.82,56,62.93,65.94,65.32,0.0670586365803274,0.1944886363636363,0.1701775568181817,-0.0276306548669822,0.1742187500000001,0,0,0.1944886363636363,0,0,22.0,4831.58,5887.58,407.5799999999999,67.28,0.02,0.28125,0.28125,0.0633377939983779,0.0,0.0,1.0,0.0,1.0,market_maker,2.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,stzawa55,562efb1b-a346-43e9-8059-5c07029ce57e,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,1,ghp,10,6667.0,3800.0,10.0,8.0,,,5279.760000000001,27.0,6477.0,0.75,4.0,-0.35,3,0,24.0,0.0,0.0,1,1,1,1,0.0,3.0,-3.0,8.0,0.0,1.0,0.0,13.0,67.28,19.28,19.28,65.32,67.15,67.82,65.32,48,67.15,62.93,65.4,-0.0272524199553241,0.4016666666666666,0.30125,0.0012239903608888,0.2706249999999999,0,0,0.4016666666666666,0,0,19.0,5183.76,5943.76,463.7600000000002,65.5325,,,,0.0688193430656934,0.0,0.0,1.0,0.0,1.0,market_maker,3.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,stzawa55,562efb1b-a346-43e9-8059-5c07029ce57e,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,1,ghp,11,6667.0,3800.0,10.0,8.0,,,5562.140000000001,29.0,6477.0,0.75,4.0,-0.35,3,0,24.0,0.0,0.0,1,1,1,1,0.0,1.0,-1.0,12.0,6.0,1.0,0.0,8.0,65.5325,25.5325,25.5325,65.4,65.36,66.38,65.36,40,65.32,67.15,65.31,0.0012247397428049,0.6383125000000001,0.3989453125,-0.0013770945485873,0.3968750000000001,0,0,0.6383125,0,0,18.0,5394.139999999999,5970.139999999999,490.1399999999994,65.455,,,,0.0636597729115977,0.0,0.0,1.0,0.0,1.0,market_maker,1.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,stzawa55,562efb1b-a346-43e9-8059-5c07029ce57e,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,1,ghp,12,6667.0,3800.0,10.0,8.0,66.0,3.0,6514.490000000001,7.0,6477.0,0.75,4.0,-0.35,3,0,24.0,0.0,0.0,1,1,1,1,0.0,11.0,-11.0,0.0,0.0,1.0,0.0,16.0,65.455,33.455,33.455,65.31,65.44,66.38,65.21,32,65.4,65.32,63.35,-0.0013761467889908,1.04546875,0.522734375,-0.0304702571474173,0.52046875,0,0,1.04546875,0,0,7.0,6170.49,6338.49,858.4899999999998,64.6432,0.0212000000000001,0.65625,0.65625,0.0649109894566098,0.0,0.0,1.0,0.0,1.0,market_maker,11.0,20260520_PM,20260520_PM/ghp2,0
qxgij9sh,stzawa55,562efb1b-a346-43e9-8059-5c07029ce57e,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,1,ghp,13,6667.0,3800.0,10.0,8.0,,,6050.310000000001,15.0,6477.0,0.75,4.0,-0.35,3,0,24.0,0.0,0.0,1,1,1,1,10.0,2.0,8.0,0.0,0.0,0.6666666666666666,0.3333333333333333,25.0,64.6432,40.6432,40.6432,63.35,65.31,66.0,63.35,24,65.31,65.4,64.22,-0.030010718113612,1.693466666666667,0.63505,0.0136397818942199,0.61484375,0,0,1.6934666666666665,0,0,15.0,5770.3099999999995,6010.3099999999995,530.3099999999995,64.48882352941176,,,,0.0788348540145985,0.0,0.0,1.0,0.0,1.0,market_maker,12.0,20260520_PM,20260520_PM/ghp2,0
